INFO:root:Instance 1
INFO:root:{'Nature'}: active Region06
INFO:root:{'Actor0146'}: active Region06
INFO:root:{'System'}: active Region06
INFO:root:{'Nature'}: active Region06
INFO:root:{'Actor0146'}: active Region07
INFO:root:{'System'}: active Region07
INFO:root:{'Nature'}: active Region07
INFO:root:{'Actor0146'}: active Region08
INFO:root:{'System'}: active Region08
INFO:root:{'Nature'}: active Region08
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0146'}: active Region05
INFO:root:{'System'}: active Region05
INFO:root:{'Nature'}: active Region05
INFO:root:{'Actor0146'}: active Region06
INFO:root:{'System'}: active Region06
INFO:root:{'Nature'}: active Region06
INFO:root:{'Actor0146'}: active Region06
INFO:root:{'System'}: active Region06
INFO:root:{'Nature'}: active Region06
INFO:root:{'Actor0146'}: active Region06
INFO:root:{'System'}: active Region06
INFO:root:{'Nature'}: active Region06
INFO:root:{'Actor0146'}: active Region06
INFO:root:{'System'}: active Region06
INFO:root:{'Nature'}: active Region06
INFO:root:{'Actor0146'}: active Region07
INFO:root:{'System'}: active Region07
INFO:root:{'Nature'}: active Region07
INFO:root:{'Actor0146'}: active Region08
INFO:root:{'System'}: active Region08
INFO:root:{'Nature'}: active Region08
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0146'}: active Region10
INFO:root:{'System'}: active Region10
INFO:root:{'Nature'}: active Region10
INFO:root:{'Actor0146'}: active Region10
INFO:root:{'System'}: active Region10
INFO:root:{'Nature'}: active Region10
INFO:root:{'Actor0146'}: active Region10
INFO:root:{'System'}: active Region10
INFO:root:{'Nature'}: active Region10
INFO:root:{'Actor0146'}: active Region11
INFO:root:{'System'}: active Region11
INFO:root:{'Nature'}: active Region11
INFO:root:{'Actor0146'}: active Region12
INFO:root:{'System'}: active Region12
INFO:root:{'Nature'}: active Region12
INFO:root:{'Actor0146'}: active Region12
INFO:root:{'System'}: active Region12
INFO:root:{'Nature'}: active Region12
INFO:root:{'Actor0146'}: active Region12
INFO:root:{'System'}: active Region12
INFO:root:{'Nature'}: active Region12
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0146'}: active Region10
INFO:root:{'System'}: active Region10
INFO:root:{'Nature'}: active Region10
INFO:root:{'Actor0146'}: active Region11
INFO:root:{'System'}: active Region11
INFO:root:{'Nature'}: active Region11
INFO:root:{'Actor0146'}: active Region11
INFO:root:{'System'}: active Region11
INFO:root:{'Nature'}: active Region11
INFO:root:{'Actor0146'}: active Region11
INFO:root:{'System'}: active Region11
INFO:root:{'Nature'}: active Region11
INFO:root:{'Actor0146'}: active Region12
INFO:root:{'System'}: active Region12
INFO:root:{'Nature'}: active Region12
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0146'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0146'}: active Region05
INFO:root:{'System'}: active Region05
INFO:root:{'Nature'}: active Region05
INFO:root:{'Actor0146'}: active Region05
INFO:root:{'System'}: active Region05
INFO:root:{'Nature'}: active Region05
INFO:root:{'Actor0146'}: active Region06
INFO:root:{'System'}: active Region06
INFO:root:{'Nature'}: active Region06
INFO:root:{'Actor0146'}: active Region07
INFO:root:{'System'}: active Region07
INFO:root:{'Nature'}: active Region07
INFO:root:{'Actor0146'}: active Region08
INFO:root:{'System'}: active Region08
INFO:root:{'Nature'}: active Region08
INFO:root:{'Actor0146'}: active Region04
INFO:root:{'System'}: active Region04
INFO:root:{'Nature'}: active Region04
INFO:root:Participant 6: Actor0116
INFO:root:Grievance 0.761979
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0116'}: active Region05
INFO:root:{'System'}: active Region05
INFO:root:{'Nature'}: active Region05
INFO:root:{'Actor0116'}: active Region06
INFO:root:{'System'}: active Region06
INFO:root:{'Nature'}: active Region06
INFO:root:{'Actor0116'}: active Region07
INFO:root:{'System'}: active Region07
INFO:root:{'Nature'}: active Region07
INFO:root:{'Actor0116'}: active Region03
INFO:root:{'System'}: active Region03
INFO:root:{'Nature'}: active Region03
INFO:root:{'Actor0116'}: active Region03
INFO:root:{'System'}: active Region03
INFO:root:{'Nature'}: active Region03
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0116'}: active Region05
INFO:root:{'System'}: active Region05
INFO:root:{'Nature'}: active Region05
INFO:root:{'Actor0116'}: active Region01
INFO:root:{'System'}: active Region01
INFO:root:{'Nature'}: active Region01
INFO:root:{'Actor0116'}: active Region01
INFO:root:{'System'}: active Region01
INFO:root:{'Nature'}: active Region01
INFO:root:{'Actor0116'}: active Region02
INFO:root:{'System'}: active Region02
INFO:root:{'Nature'}: active Region02
INFO:root:{'Actor0116'}: active Region02
INFO:root:{'System'}: active Region02
INFO:root:{'Nature'}: active Region02
INFO:root:{'Actor0116'}: active Region02
INFO:root:{'System'}: active Region02
INFO:root:{'Nature'}: active Region02
INFO:root:{'Actor0116'}: active Region02
INFO:root:{'System'}: active Region02
INFO:root:{'Nature'}: active Region02
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0116'}: active Region10
INFO:root:{'System'}: active Region10
INFO:root:{'Nature'}: active Region10
INFO:root:{'Actor0116'}: active Region10
INFO:root:{'System'}: active Region10
INFO:root:{'Nature'}: active Region10
INFO:root:{'Actor0116'}: active Region11
INFO:root:{'System'}: active Region11
INFO:root:{'Nature'}: active Region11
INFO:root:{'Actor0116'}: active Region12
INFO:root:{'System'}: active Region12
INFO:root:{'Nature'}: active Region12
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0116'}: active Region10
INFO:root:{'System'}: active Region10
INFO:root:{'Nature'}: active Region10
INFO:root:{'Actor0116'}: active Region11
INFO:root:{'System'}: active Region11
INFO:root:{'Nature'}: active Region11
INFO:root:{'Actor0116'}: active Region12
INFO:root:{'System'}: active Region12
INFO:root:{'Nature'}: active Region12
INFO:root:{'Actor0116'}: active Region12
INFO:root:{'System'}: active Region12
INFO:root:{'Nature'}: active Region12
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: approaching Region09
INFO:root:{'System'}: approaching Region09
INFO:root:{'Nature'}: approaching Region09
INFO:root:{'Actor0116'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0116'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0116'}: active Region09
INFO:root:{'System'}: active Region09
INFO:root:{'Nature'}: active Region09
INFO:root:{'Actor0116'}: active Region10
INFO:root:{'System'}: active Region10
INFO:root:{'Nature'}: active Region10
INFO:root:{'Actor0116'}: active Region11
INFO:root:{'System'}: active Region11
